ID_Usuário,Idade,País,Assinaturas,Tempo_assistido,Genero_favorito,Ultimo_Login
18949,45,Germany,Basico,198.01,Acao,2025-02-10
18950,37,Mexico,Padrao,907.52,Acao,2024-11-21
18951,31,France,Basico,718.73,Romance,2024-11-01
18952,63,Australia,Padrao,975.62,Horror,2024-12-04
18953,63,Brazil,Padrao,483.27,Drama,2024-12-05
18954,49,Australia,Basico,389.03,Comedia,2024-10-15
18955,50,Japan,Padrao,405.19,Romance,2024-04-10
18956,42,Brazil,Padrao,173.59,Documentario,2024-12-10
18957,72,Australia,Basico,482.77,Ficcao cientifica,2024-10-24
18958,63,Brazil,Basico,571.65,Documentario,2024-05-12
18959,33,Brazil,Padrao,568.77,Documentario,2024-05-25
18960,14,Japan,Basico,519.18,Ficcao cientifica,2024-03-09
18961,74,USA,Premium,865.66,Ficcao cientifica,2024-07-22
18962,43,Canada,Premium,29.4,Horror,2024-12-22
18963,36,India,Padrao,695.58,Romance,2024-08-24
18964,54,Germany,Basico,917.77,Romance,2024-12-19
18965,27,France,Padrao,833.36,Romance,2024-08-04
18966,45,India,Basico,469.82,Documentario,2024-09-06
18967,18,USA,Premium,142.37,Acao,2025-02-01
18968,67,Brazil,Padrao,681.78,Drama,2024-06-15
18969,71,France,Basico,514.81,Documentario,2024-09-17
18970,45,India,Premium,212.36,Comedia,2024-07-15
18971,50,India,Basico,390.78,Drama,2024-05-10
18972,13,Germany,Padrao,301.75,Ficcao cientifica,2024-08-12
18973,78,Canada,Padrao,670.13,Ficcao cientifica,2024-12-31
18974,32,Germany,Premium,741.47,Horror,2025-01-03
18975,16,France,Padrao,491.44,Acao,2025-02-04
18976,52,Australia,Padrao,376.58,Acao,2024-12-27
18977,44,India,Padrao,759.38,Drama,2024-11-27
18978,14,Japan,Basico,67.99,Romance,2025-01-09
18979,21,Mexico,Padrao,609.1,Romance,2025-03-04
18980,32,USA,Premium,676.51,Drama,2024-05-16
18981,54,UK,Premium,719.02,Drama,2024-10-16
18982,76,UK,Basico,563.24,Horror,2024-03-26
18983,51,UK,Padrao,268.25,Horror,2024-07-02
18984,18,Japan,Basico,831.66,Documentario,2024-12-29
18985,78,USA,Premium,764.44,Comedia,2024-12-12
18986,34,India,Premium,462.17,Ficcao cientifica,2024-05-12
18987,79,Canada,Premium,357.34,Drama,2024-05-01
18988,26,Japan,Basico,72.9,Comedia,2024-05-01
18989,33,Australia,Premium,183.08,Ficcao cientifica,2024-11-22
18990,47,India,Premium,514.61,Ficcao cientifica,2024-04-27
18991,34,Australia,Premium,256.71,Horror,2024-06-11
18992,74,Germany,Basico,228.41,Romance,2024-09-16
18993,60,France,Basico,315.37,Drama,2024-06-17
18994,45,Australia,Premium,537.06,Comedia,2024-11-20
18995,55,Australia,Premium,72.2,Ficcao cientifica,2024-09-09
18996,58,USA,Premium,516.46,Horror,2024-10-27
18997,53,UK,Premium,901.39,Drama,2024-12-19
18998,33,Japan,Padrao,829.08,Ficcao cientifica,2024-07-25
18999,55,Brazil,Padrao,328.92,Drama,2025-02-03
19000,60,Canada,Padrao,409.61,Ficcao cientifica,2024-10-18
19001,14,Japan,Padrao,106.08,Comedia,2024-07-17
19002,58,Japan,Padrao,577.87,Romance,2024-10-06
19003,79,USA,Padrao,160.49,Ficcao cientifica,2024-08-02
19004,41,Brazil,Premium,493.21,Ficcao cientifica,2025-01-18
19005,27,Brazil,Padrao,280.08,Comedia,2024-12-07
19006,77,Mexico,Basico,281.55,Ficcao cientifica,2025-03-04
19007,51,Germany,Padrao,325.03,Documentario,2025-01-27
19008,33,France,Padrao,910.07,Ficcao cientifica,2025-02-05
19009,56,Germany,Padrao,796.54,Horror,2024-07-07
19010,34,France,Basico,795.07,Horror,2024-09-05
19011,17,Canada,Basico,318.97,Documentario,2024-10-18
19012,33,UK,Basico,599.37,Horror,2024-07-13
19013,69,Brazil,Padrao,935.79,Ficcao cientifica,2024-04-07
19014,78,USA,Basico,407.77,Acao,2024-10-12
19015,24,UK,Basico,229.54,Drama,2024-10-06
19016,63,France,Basico,649.68,Documentario,2024-09-06
19017,80,Brazil,Basico,476.19,Comedia,2024-05-29
19018,25,Canada,Padrao,945.82,Drama,2024-09-01
19019,54,Germany,Basico,703.03,Acao,2024-09-08
19020,61,India,Basico,626.45,Drama,2024-06-20
19021,46,Australia,Padrao,347.52,Romance,2024-12-29
19022,41,Mexico,Basico,167.89,Comedia,2024-12-23
19023,75,Mexico,Basico,253.14,Ficcao cientifica,2024-06-01
19024,75,France,Padrao,242.73,Horror,2024-04-25
19025,32,France,Basico,932.61,Ficcao cientifica,2025-01-14
19026,15,Canada,Padrao,50.66,Documentario,2024-09-19
19027,71,Australia,Basico,812.07,Ficcao cientifica,2024-09-21
19028,28,Mexico,Premium,760.45,Acao,2025-01-26
19029,76,UK,Padrao,768.14,Romance,2024-12-16
19030,39,Brazil,Basico,416.96,Drama,2024-06-01
19031,67,UK,Padrao,467.97,Ficcao cientifica,2024-03-26
19032,72,Canada,Padrao,178.81,Drama,2024-04-18
19033,33,Canada,Basico,670.22,Acao,2025-03-06
19034,18,Brazil,Premium,130.18,Romance,2024-12-12
19035,14,France,Basico,377.95,Horror,2024-09-12
19036,70,India,Premium,95.66,Comedia,2024-08-10
19037,45,India,Basico,439.44,Comedia,2024-03-16
19038,71,Japan,Premium,730.12,Acao,2024-10-05
19039,36,Japan,Premium,29.63,Drama,2024-12-18
19040,33,India,Basico,466.61,Comedia,2024-12-01
19041,61,Brazil,Basico,400.27,Ficcao cientifica,2024-04-15
19042,23,Canada,Premium,533.25,Drama,2024-11-30
19043,74,India,Basico,280.42,Romance,2024-08-11
19044,58,Japan,Basico,637.8,Horror,2024-05-18
19045,53,France,Padrao,511.07,Ficcao cientifica,2024-05-15
19046,19,Japan,Premium,847.08,Ficcao cientifica,2024-03-09
19047,39,Japan,Padrao,339.64,Ficcao cientifica,2024-10-15
19048,71,UK,Basico,572.85,Comedia,2024-10-28
19049,78,Japan,Basico,181.36,Drama,2024-10-28
19050,71,India,Padrao,740.71,Horror,2024-04-08
19051,18,Japan,Padrao,143.33,Romance,2024-08-13
19052,80,Australia,Padrao,845.35,Romance,2024-08-17
19053,48,Mexico,Basico,695.4,Ficcao cientifica,2024-10-31
19054,44,Mexico,Padrao,134.75,Horror,2025-02-01
19055,57,UK,Padrao,421.59,Acao,2024-05-21
19056,65,Japan,Premium,783.77,Comedia,2025-01-06
19057,48,Germany,Basico,664.11,Acao,2025-01-03
19058,71,Japan,Padrao,893.01,Drama,2024-06-05
19059,62,Canada,Basico,798.95,Horror,2024-12-08
19060,38,Brazil,Padrao,373.28,Documentario,2024-09-20
19061,18,UK,Padrao,927.55,Ficcao cientifica,2024-12-20
19062,55,France,Basico,392.26,Comedia,2025-02-14
19063,65,France,Padrao,851.93,Horror,2024-03-24
19064,39,Brazil,Premium,356.43,Acao,2024-06-19
19065,24,USA,Premium,806.57,Documentario,2024-04-04
19066,66,Japan,Basico,750.79,Ficcao cientifica,2024-06-03
19067,77,Australia,Padrao,531.97,Acao,2024-05-22
19068,47,Japan,Basico,304.16,Horror,2024-09-23
19069,34,Australia,Padrao,77.61,Documentario,2024-12-16
19070,52,Mexico,Padrao,736.62,Ficcao cientifica,2024-08-23
19071,52,UK,Premium,414.09,Horror,2024-04-10
19072,24,USA,Basico,320.11,Horror,2024-03-13
19073,72,France,Padrao,210.05,Acao,2024-04-27
19074,26,France,Padrao,103.31,Ficcao cientifica,2025-02-15
19075,62,Germany,Premium,67.11,Comedia,2024-04-18
19076,30,France,Padrao,137.48,Acao,2024-11-10
19077,27,Germany,Premium,358.7,Ficcao cientifica,2024-05-27
19078,15,France,Premium,597.24,Documentario,2024-07-23
19079,47,Australia,Premium,444.07,Acao,2024-08-30
19080,36,Mexico,Premium,399.83,Drama,2024-12-24
19081,42,UK,Padrao,663.13,Drama,2024-08-10
19082,39,Germany,Basico,433.12,Romance,2025-01-22
19083,36,UK,Basico,321.84,Drama,2024-05-23
19084,39,Japan,Padrao,202.25,Acao,2024-08-10
19085,27,USA,Padrao,897.63,Ficcao cientifica,2024-03-29
19086,65,UK,Basico,224.95,Romance,2024-11-29
19087,26,Japan,Padrao,273.92,Drama,2024-03-10
19088,26,Brazil,Basico,206.27,Comedia,2024-04-25
19089,62,Canada,Premium,391.82,Ficcao cientifica,2024-09-12
19090,66,Canada,Basico,544.44,Ficcao cientifica,2024-09-13
19091,31,UK,Padrao,555.88,Documentario,2024-12-20
19092,74,Australia,Padrao,543.86,Documentario,2025-02-12
19093,50,India,Padrao,973.49,Romance,2024-11-04
19094,46,Japan,Basico,242.69,Documentario,2024-09-12
19095,47,UK,Premium,272.64,Ficcao cientifica,2024-11-30
19096,80,Canada,Premium,347.27,Horror,2025-01-21
19097,41,Mexico,Padrao,592.31,Ficcao cientifica,2024-07-29
19098,70,India,Basico,533.22,Acao,2025-01-27
19099,74,Japan,Basico,436.27,Horror,2024-09-30
19100,42,Brazil,Basico,864.64,Romance,2024-04-06
19101,56,USA,Padrao,569.34,Comedia,2024-07-17
19102,43,Australia,Padrao,988.8,Romance,2025-01-06
19103,53,Australia,Padrao,921.16,Drama,2024-07-07
19104,69,Brazil,Padrao,670.77,Horror,2024-10-02
19105,35,Australia,Premium,642.25,Romance,2025-01-20
19106,28,Canada,Premium,208.88,Comedia,2024-07-23
19107,71,USA,Premium,429.68,Drama,2024-09-24
19108,42,Japan,Premium,624.06,Documentario,2024-04-13
19109,44,Canada,Basico,768.79,Romance,2024-05-25
19110,57,Mexico,Basico,443.99,Ficcao cientifica,2025-01-26
19111,52,Mexico,Premium,38.69,Romance,2024-04-23
19112,61,Canada,Padrao,206.0,Drama,2024-06-08
19113,47,Mexico,Padrao,743.05,Drama,2024-07-01
19114,61,India,Premium,26.13,Comedia,2024-05-30
19115,32,USA,Padrao,63.77,Horror,2025-03-02
19116,24,India,Padrao,379.28,Drama,2025-02-27
19117,80,UK,Basico,74.96,Documentario,2024-06-07
19118,45,France,Padrao,750.92,Horror,2025-02-17
19119,33,Mexico,Padrao,236.9,Documentario,2024-10-03
19120,69,UK,Premium,201.09,Horror,2024-06-09
19121,71,Canada,Basico,331.17,Ficcao cientifica,2024-12-14
19122,50,Germany,Basico,449.89,Drama,2024-08-31
19123,13,Japan,Padrao,131.78,Documentario,2024-06-01
19124,69,UK,Premium,136.87,Ficcao cientifica,2024-05-26
19125,45,Brazil,Premium,40.56,Acao,2024-06-15
19126,36,Germany,Padrao,641.51,Drama,2024-10-25
19127,32,Australia,Basico,362.86,Romance,2024-10-07
19128,30,UK,Premium,648.15,Romance,2024-06-19
19129,68,UK,Basico,70.48,Ficcao cientifica,2024-08-02
19130,67,Brazil,Basico,852.66,Acao,2024-10-20
19131,26,Mexico,Basico,675.3,Drama,2025-02-03
19132,51,France,Basico,747.01,Romance,2024-05-18
19133,62,India,Basico,222.16,Comedia,2024-09-06
19134,53,France,Basico,224.27,Ficcao cientifica,2024-12-28
19135,45,Japan,Basico,649.75,Documentario,2025-02-25
19136,17,USA,Premium,714.61,Horror,2024-12-22
19137,79,Brazil,Padrao,712.26,Romance,2024-10-04
19138,25,France,Basico,872.37,Horror,2024-12-11
19139,78,Canada,Premium,596.42,Acao,2024-09-21
19140,37,Canada,Premium,501.84,Drama,2025-02-07
19141,46,Japan,Basico,182.99,Ficcao cientifica,2024-06-25
19142,73,Mexico,Basico,290.26,Comedia,2025-02-07
19143,29,Mexico,Basico,982.98,Documentario,2024-05-08
19144,31,Japan,Basico,347.21,Drama,2024-08-29
19145,70,Mexico,Premium,822.02,Acao,2024-03-23
19146,57,Mexico,Padrao,657.91,Horror,2024-11-27
19147,26,Germany,Basico,442.17,Documentario,2024-04-01
19148,76,USA,Premium,531.63,Drama,2025-01-23
19149,55,USA,Padrao,149.94,Ficcao cientifica,2025-01-27
19150,34,India,Premium,279.53,Acao,2024-05-05
19151,47,Canada,Premium,806.21,Comedia,2024-07-19
19152,36,France,Padrao,579.82,Documentario,2024-05-07
19153,69,Canada,Padrao,990.29,Documentario,2024-12-08
19154,47,Germany,Premium,472.97,Acao,2024-09-18
19155,41,USA,Basico,147.21,Documentario,2024-12-01
19156,59,USA,Premium,953.91,Horror,2024-09-04
19157,68,France,Basico,684.77,Drama,2024-08-17
19158,80,USA,Padrao,618.15,Comedia,2024-05-16
19159,76,Brazil,Premium,446.7,Horror,2025-01-08
19160,22,Japan,Basico,0.4,Horror,2024-08-31
19161,59,France,Padrao,595.07,Acao,2024-05-13
19162,45,India,Padrao,381.61,Drama,2024-11-24
19163,78,India,Premium,897.54,Romance,2024-09-18
19164,79,Canada,Premium,84.1,Acao,2024-09-14
19165,67,Germany,Premium,60.62,Romance,2024-05-10
19166,41,France,Basico,210.32,Ficcao cientifica,2024-12-05
19167,22,Germany,Padrao,808.46,Drama,2024-04-02
19168,25,UK,Padrao,511.8,Comedia,2024-09-06
19169,36,USA,Basico,649.56,Romance,2024-08-01
19170,50,France,Premium,391.87,Drama,2025-02-20
19171,15,UK,Premium,639.83,Comedia,2025-02-17
19172,34,Canada,Basico,170.93,Romance,2024-07-28
19173,25,Australia,Padrao,600.56,Romance,2024-08-14
19174,55,USA,Basico,703.53,Horror,2024-04-15
19175,63,UK,Basico,761.54,Drama,2024-11-26
19176,38,Japan,Basico,702.09,Ficcao cientifica,2024-03-20
19177,21,UK,Padrao,707.15,Romance,2025-01-19
19178,47,USA,Premium,704.24,Acao,2024-03-24
19179,67,Germany,Premium,675.54,Horror,2024-06-03
19180,48,UK,Basico,346.41,Drama,2024-07-24
19181,26,Canada,Padrao,123.41,Romance,2025-01-17
19182,33,Germany,Padrao,479.66,Comedia,2024-11-15
19183,54,India,Basico,856.52,Drama,2024-08-17
19184,72,UK,Padrao,545.25,Ficcao cientifica,2024-12-06
19185,43,Brazil,Padrao,211.06,Acao,2024-11-22
19186,15,Australia,Premium,71.92,Drama,2024-04-28
19187,14,Brazil,Basico,98.29,Romance,2024-10-24
19188,48,Mexico,Padrao,877.82,Drama,2025-01-21
19189,45,Japan,Basico,301.99,Comedia,2024-11-22
19190,15,Canada,Premium,343.93,Acao,2024-08-01
19191,78,India,Basico,476.62,Ficcao cientifica,2024-04-22
19192,52,Australia,Padrao,516.43,Comedia,2024-10-09
19193,15,India,Premium,59.39,Romance,2024-05-21
19194,41,USA,Premium,333.31,Romance,2024-08-03
19195,22,USA,Premium,897.88,Romance,2024-09-25
19196,26,Canada,Basico,976.97,Ficcao cientifica,2024-12-22
19197,54,Brazil,Premium,573.57,Ficcao cientifica,2024-09-07
19198,55,Australia,Basico,410.04,Ficcao cientifica,2024-08-02
19199,32,Canada,Premium,776.87,Horror,2024-05-24
19200,65,Germany,Padrao,450.68,Acao,2024-07-12
19201,26,Mexico,Basico,818.6,Horror,2024-06-02
19202,26,France,Padrao,8.16,Acao,2024-08-17
19203,29,Australia,Premium,615.06,Documentario,2024-03-21
19204,58,Mexico,Padrao,941.57,Acao,2025-01-28
19205,44,Brazil,Padrao,131.48,Drama,2024-05-14
19206,51,UK,Basico,10.31,Ficcao cientifica,2024-06-01
19207,22,India,Padrao,485.42,Ficcao cientifica,2024-04-22
19208,38,UK,Basico,777.2,Romance,2024-12-11
19209,66,France,Basico,201.41,Ficcao cientifica,2024-03-21
19210,28,Japan,Premium,879.1,Drama,2024-09-27
19211,57,France,Premium,822.12,Ficcao cientifica,2024-03-11
19212,35,Japan,Premium,658.55,Documentario,2024-05-21
19213,53,Canada,Premium,189.7,Ficcao cientifica,2024-07-08
19214,56,Australia,Premium,404.76,Documentario,2025-02-19
19215,51,France,Padrao,873.46,Documentario,2024-06-07
19216,19,Mexico,Basico,666.61,Acao,2025-02-24
19217,27,India,Basico,332.12,Ficcao cientifica,2024-12-05
19218,17,India,Premium,66.97,Horror,2024-07-20
19219,35,Brazil,Padrao,766.33,Acao,2024-11-07
19220,26,India,Basico,947.41,Drama,2024-09-05
19221,35,USA,Basico,662.67,Comedia,2025-03-04
19222,39,India,Premium,764.78,Comedia,2024-04-07
19223,64,India,Basico,131.08,Romance,2024-12-03
19224,18,Japan,Basico,469.0,Documentario,2024-10-03
19225,43,Australia,Basico,611.75,Romance,2024-03-18
19226,75,Canada,Premium,86.38,Ficcao cientifica,2024-08-14
19227,48,Australia,Premium,101.07,Documentario,2025-01-31
19228,23,Australia,Basico,397.78,Romance,2024-07-29
19229,49,Canada,Premium,667.68,Acao,2024-04-29
19230,39,UK,Padrao,100.23,Documentario,2024-08-10
19231,43,Mexico,Padrao,290.37,Documentario,2025-01-17
19232,20,Germany,Premium,451.74,Acao,2024-05-27
19233,64,UK,Premium,902.07,Drama,2025-02-11
19234,50,UK,Premium,593.77,Documentario,2024-05-15
19235,70,Canada,Basico,723.85,Comedia,2024-10-13
19236,37,Brazil,Premium,999.58,Romance,2025-01-23
19237,40,Germany,Premium,71.07,Documentario,2024-04-26
19238,37,Canada,Padrao,453.35,Acao,2024-08-11
19239,35,Germany,Padrao,904.68,Acao,2024-08-29
19240,19,Germany,Padrao,650.4,Acao,2024-05-23
19241,24,Mexico,Padrao,881.2,Drama,2025-01-08
19242,38,Mexico,Padrao,511.92,Acao,2024-10-29
19243,71,Mexico,Basico,411.17,Documentario,2024-08-14
19244,70,France,Premium,541.74,Ficcao cientifica,2024-08-26
19245,19,Mexico,Basico,71.11,Drama,2024-04-18
19246,65,Brazil,Padrao,878.62,Comedia,2024-07-13
19247,64,France,Basico,730.18,Horror,2024-08-31
19248,48,France,Premium,296.13,Documentario,2024-06-16
19249,56,Brazil,Basico,543.16,Romance,2024-04-01
19250,56,USA,Padrao,220.69,Comedia,2024-07-31
19251,20,UK,Basico,117.51,Drama,2025-02-27
19252,19,India,Basico,851.64,Comedia,2024-12-05
19253,48,Australia,Basico,262.26,Documentario,2024-03-09
19254,37,USA,Basico,916.45,Drama,2024-04-01
19255,76,USA,Premium,477.49,Acao,2024-08-26
19256,63,Brazil,Basico,135.53,Ficcao cientifica,2024-04-04
19257,80,Mexico,Premium,165.67,Documentario,2024-10-08
19258,75,Japan,Basico,141.49,Comedia,2024-07-19
19259,32,France,Basico,727.82,Horror,2024-09-03
19260,73,Brazil,Basico,967.55,Acao,2024-03-19
19261,40,USA,Padrao,682.45,Acao,2025-01-24
19262,47,UK,Padrao,164.42,Horror,2024-09-14
19263,57,Japan,Premium,323.78,Documentario,2024-06-29
19264,47,Japan,Padrao,981.48,Ficcao cientifica,2024-10-15
19265,35,France,Premium,949.16,Acao,2024-06-10
19266,24,India,Padrao,720.81,Ficcao cientifica,2024-10-05
19267,20,Australia,Padrao,572.96,Ficcao cientifica,2024-08-19
19268,75,UK,Padrao,650.37,Acao,2025-02-02
19269,48,Mexico,Padrao,938.6,Acao,2025-01-06
19270,38,Japan,Padrao,659.54,Ficcao cientifica,2024-12-22
19271,76,France,Basico,878.4,Romance,2024-09-06
19272,17,India,Premium,35.38,Comedia,2024-10-26
19273,20,Canada,Padrao,459.25,Documentario,2024-08-11
19274,29,USA,Basico,497.54,Comedia,2024-10-15
19275,54,Australia,Premium,272.39,Documentario,2024-12-18
19276,80,Brazil,Padrao,359.7,Documentario,2024-12-16
19277,77,Australia,Premium,456.71,Comedia,2024-08-02
19278,31,USA,Basico,500.59,Romance,2024-06-23
19279,35,Mexico,Basico,462.22,Comedia,2025-01-27
19280,42,Australia,Premium,596.0,Acao,2025-01-07
19281,75,Canada,Padrao,279.23,Romance,2024-06-21
19282,79,Mexico,Basico,546.17,Drama,2024-12-30
19283,36,Canada,Padrao,636.66,Acao,2024-10-17
19284,48,Brazil,Basico,692.25,Drama,2024-09-01
19285,64,UK,Premium,310.93,Acao,2024-08-22
19286,17,Japan,Premium,27.71,Documentario,2024-10-30
19287,50,Australia,Padrao,390.16,Romance,2024-03-17
19288,67,India,Padrao,297.13,Acao,2024-04-07
19289,62,UK,Premium,146.85,Romance,2024-11-05
19290,37,India,Premium,966.89,Drama,2024-07-04
19291,69,Australia,Premium,666.01,Horror,2025-01-05
19292,68,Japan,Premium,80.22,Comedia,2024-11-08
19293,60,Mexico,Padrao,760.05,Drama,2024-11-29
19294,31,Brazil,Basico,295.91,Drama,2024-05-01
19295,22,UK,Padrao,894.55,Acao,2024-04-01
19296,49,India,Basico,517.37,Comedia,2024-11-25
19297,45,USA,Padrao,51.31,Horror,2024-09-08
19298,19,France,Premium,794.5,Ficcao cientifica,2024-10-27
19299,70,India,Padrao,938.84,Acao,2024-06-20
19300,43,USA,Padrao,628.96,Documentario,2024-03-29
19301,31,Japan,Premium,411.88,Documentario,2024-12-05
19302,39,USA,Padrao,196.39,Comedia,2024-04-03
19303,41,France,Basico,497.86,Drama,2024-03-28
19304,22,Germany,Basico,562.38,Drama,2024-10-31
19305,46,France,Premium,796.66,Horror,2024-06-21
19306,44,Japan,Basico,80.66,Acao,2024-06-22
19307,58,India,Padrao,163.82,Documentario,2024-12-10
19308,15,Mexico,Premium,653.86,Horror,2025-01-31
19309,17,Canada,Premium,10.92,Acao,2025-01-10
19310,57,Canada,Padrao,312.69,Ficcao cientifica,2024-05-20
19311,28,India,Padrao,996.37,Acao,2024-04-28
19312,36,India,Basico,201.25,Drama,2025-02-21
19313,76,Mexico,Basico,845.83,Acao,2024-07-07
19314,48,Canada,Premium,229.08,Comedia,2024-06-11
19315,29,Mexico,Padrao,531.06,Comedia,2025-01-10
19316,55,France,Premium,205.15,Acao,2024-04-14
19317,63,Germany,Padrao,671.65,Acao,2024-04-05
19318,69,Canada,Padrao,256.64,Romance,2024-10-21
19319,47,Japan,Basico,610.93,Acao,2024-06-03
19320,16,Australia,Padrao,731.94,Ficcao cientifica,2024-08-31
19321,62,Japan,Padrao,270.15,Horror,2024-04-24
19322,71,Japan,Premium,18.2,Horror,2024-06-10
19323,16,Canada,Padrao,88.39,Ficcao cientifica,2024-12-19
19324,56,Mexico,Premium,610.92,Comedia,2025-02-23
19325,18,Brazil,Premium,146.55,Documentario,2024-11-18
19326,61,USA,Premium,462.82,Horror,2024-06-24
19327,20,Australia,Basico,329.18,Ficcao cientifica,2025-02-15
19328,53,Japan,Premium,736.68,Documentario,2024-09-15
19329,44,India,Padrao,859.7,Ficcao cientifica,2024-04-16
19330,49,UK,Padrao,581.29,Documentario,2024-07-25
19331,19,Australia,Padrao,663.94,Comedia,2024-09-19
19332,74,France,Basico,18.5,Acao,2024-03-18
19333,33,France,Premium,997.58,Drama,2025-02-02
19334,25,Germany,Basico,66.44,Ficcao cientifica,2025-01-31
19335,18,India,Padrao,495.64,Drama,2024-07-13
19336,23,Japan,Padrao,737.76,Drama,2024-11-08
19337,59,UK,Basico,265.65,Drama,2024-03-24
19338,66,USA,Padrao,905.2,Comedia,2024-06-21
19339,57,Germany,Basico,880.64,Documentario,2025-02-24
19340,30,USA,Basico,62.99,Documentario,2024-10-12
19341,25,France,Padrao,797.61,Documentario,2025-01-26
19342,80,USA,Basico,513.02,Comedia,2024-03-08
19343,69,Canada,Padrao,983.7,Drama,2024-07-29
19344,39,Mexico,Premium,965.18,Ficcao cientifica,2024-05-26
19345,53,Germany,Premium,918.36,Drama,2024-08-02
19346,71,Japan,Padrao,13.0,Horror,2024-03-23
19347,51,USA,Padrao,864.44,Acao,2024-04-10
19348,64,Brazil,Premium,353.39,Drama,2024-04-22
19349,45,Mexico,Basico,440.83,Documentario,2024-04-10
19350,21,Canada,Padrao,189.57,Ficcao cientifica,2024-04-13
19351,45,France,Premium,101.31,Ficcao cientifica,2024-09-09
19352,60,Australia,Basico,739.13,Acao,2024-05-02
19353,25,UK,Premium,797.37,Documentario,2024-11-13
19354,60,Mexico,Padrao,779.74,Documentario,2025-02-20
19355,54,Canada,Padrao,767.14,Romance,2024-08-04
19356,45,USA,Premium,279.69,Comedia,2024-07-25
19357,20,Mexico,Padrao,84.29,Ficcao cientifica,2024-12-18
19358,24,Mexico,Padrao,50.36,Documentario,2024-09-24
19359,77,UK,Premium,572.76,Horror,2024-09-19
19360,48,India,Padrao,317.82,Ficcao cientifica,2024-04-22
19361,22,France,Premium,365.08,Documentario,2024-04-03
19362,39,India,Premium,135.79,Horror,2024-06-30
19363,60,Japan,Premium,564.03,Horror,2024-07-05
19364,36,UK,Padrao,375.27,Ficcao cientifica,2024-09-17
19365,58,Mexico,Premium,58.14,Acao,2025-02-06
19366,26,Japan,Basico,364.97,Romance,2024-05-17
19367,62,Mexico,Basico,914.8,Drama,2025-03-02
19368,76,Japan,Premium,37.26,Ficcao cientifica,2024-03-20
19369,24,Australia,Padrao,434.87,Documentario,2024-08-17
